1	1 Oct 18	17:43:00	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	1 Oct 18	17:44:00	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	1 Oct 18	17:45:00	1	0	0	0	0	0	1	0	0	2	1	2	6	0	2	2	1	0	2	4	2	4	0	0	1	3	1	3	3	2	0	0	2	1	2	3	3	0	1
4	1 Oct 18	17:46:00	1	0	0	0	0	0	1	0	2	3	1	1	1	0	1	3	1	2	3	2	1	2	2	0	1	2	2	1	2	3	0	2	2	1	1	0	2	0	0
5	1 Oct 18	17:47:00	1	0	0	0	0	0	1	0	4	0	2	0	2	0	2	0	0	0	3	1	1	3	2	0	1	0	3	2	2	3	0	3	4	3	9	0	2	1	3
6	1 Oct 18	17:48:00	1	0	0	0	0	0	1	0	1	4	2	0	5	0	3	2	0	0	3	2	0	0	0	0	7	1	0	2	1	2	0	1	2	2	1	1	4	0	0
7	1 Oct 18	17:49:00	1	0	0	0	0	0	1	0	6	1	0	0	0	1	3	0	0	0	2	3	0	2	0	0	0	1	3	1	2	0	0	1	2	0	0	2	3	0	1
8	1 Oct 18	17:50:00	1	0	0	0	0	0	1	0	3	2	2	0	1	0	1	0	2	0	2	3	0	3	2	0	1	1	0	1	2	3	0	3	2	3	3	0	3	0	2
9	1 Oct 18	17:51:00	1	0	0	0	0	0	1	0	3	0	1	0	2	0	0	0	0	0	1	1	3	3	4	0	3	2	0	2	4	0	0	1	3	2	0	0	1	0	2
10	1 Oct 18	17:52:00	1	0	0	0	0	0	1	0	0	2	1	0	4	4	2	2	3	0	2	3	1	1	2	0	0	1	0	1	1	1	0	3	1	2	0	0	1	0	1
11	1 Oct 18	17:53:00	1	0	0	0	0	0	1	0	0	0	1	0	3	5	2	1	1	0	3	2	0	2	4	0	2	1	2	3	2	3	0	1	1	0	0	0	1	0	1
12	1 Oct 18	17:54:00	1	0	0	0	0	0	1	0	1	4	1	0	5	1	2	1	2	0	0	3	0	3	2	0	0	0	1	1	2	2	0	1	1	2	0	1	2	0	1
13	1 Oct 18	17:55:00	1	0	0	0	0	0	1	0	0	4	0	0	3	0	2	1	0	0	2	2	0	1	2	0	6	1	5	2	1	2	0	1	1	2	0	18	1	0	1
14	1 Oct 18	17:56:00	1	0	0	0	0	0	1	0	1	1	0	0	2	0	2	2	2	0	2	2	0	0	0	0	0	0	0	2	0	2	0	2	2	2	0	0	4	0	0
15	1 Oct 18	17:57:00	1	0	0	0	0	0	1	0	0	3	0	0	1	0	2	3	0	0	3	0	0	3	4	0	3	1	4	0	2	1	0	1	0	1	0	0	2	0	4
16	1 Oct 18	17:58:00	1	0	0	0	0	0	1	0	2	2	0	0	2	0	2	2	2	0	1	3	0	3	2	0	2	2	0	0	2	1	0	1	1	1	0	0	2	0	0
